ESPN Player ID,Full Name,First Name,Last Name,Headshot URL,Height Inches,Weight Pounds,Birth Date,Birth City,Birth State Region,Birth Country,NBA Position Name,NBA Position Abbreviation,Jersey Number,ESPN NBA Team ID,NBA Team Name,Team Relationship,Draft Year,Draft Round,Draft Pick,Debut Year,NBA Experience Years,Active,Status,Profile Source,Profile Fetched At
4277964,Xavier Tillman,Xavier,Tillman,https://a.espncdn.com/i/headshots/nba/players/full/4277964.png,80.0,245.0,1999-01-12,Grand Rapids,MI,USA,Forward,F,26,30,Charlotte Hornets,last-known,2020.0,2.0,35.0,2020.0,6.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4278039,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,https://a.espncdn.com/i/headshots/nba/players/full/4278039.png,77.0,205.0,1998-09-02,Toronto,ON,Canada,Guard,G,7,1,Atlanta Hawks,current,2019.0,1.0,17.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278049,Daniel Gafford,Daniel,Gafford,https://a.espncdn.com/i/headshots/nba/players/full/4278049.png,82.0,265.0,1998-10-01,El Dorado,AR,USA,Forward,F,21,6,Dallas Mavericks,current,2019.0,2.0,38.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278053,Davion Mitchell,Davion,Mitchell,https://a.espncdn.com/i/headshots/nba/players/full/4278053.png,72.0,210.0,1998-09-05,Hinesville,GA,USA,Guard,G,45,14,Miami Heat,current,2021.0,1.0,9.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278067,Nic Claxton,Nic,Claxton,https://a.espncdn.com/i/headshots/nba/players/full/4278067.png,83.0,215.0,1999-04-17,Greenville,SC,USA,Center,C,,4,Chicago Bulls,current,2019.0,2.0,31.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278073,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,https://a.espncdn.com/i/headshots/nba/players/full/4278073.png,78.0,195.0,1998-07-12,Toronto,ON,Canada,Guard,G,2,25,Oklahoma City Thunder,current,2018.0,1.0,11.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278076,Nick Richards,Nick,Richards,https://a.espncdn.com/i/headshots/nba/players/full/4278076.png,83.0,245.0,1997-11-29,Kingston,,Jamaica,Center,C,8,14,Miami Heat,current,2020.0,2.0,42.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278077,Jarred Vanderbilt,Jarred,Vanderbilt,https://a.espncdn.com/i/headshots/nba/players/full/4278077.png,80.0,214.0,1999-04-03,Houston,TX,USA,Forward,F,2,13,Los Angeles Lakers,current,2018.0,2.0,41.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278078,P.J. Washington,P.J.,Washington,https://a.espncdn.com/i/headshots/nba/players/full/4278078.png,79.0,230.0,1998-08-23,Louisville,KY,USA,Forward,F,25,6,Dallas Mavericks,current,2019.0,1.0,12.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278104,Michael Porter Jr.,Michael,Porter Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4278104.png,82.0,218.0,1998-06-29,Columbia,MO,USA,Forward,F,17,17,Brooklyn Nets,current,2018.0,1.0,14.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278129,Deandre Ayton,Deandre,Ayton,https://a.espncdn.com/i/headshots/nba/players/full/4278129.png,84.0,252.0,1998-07-23,Nassau,,Bahamas,Center,C,,27,Washington Wizards,current,2018.0,1.0,1.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278355,Obi Toppin,Obi,Toppin,https://a.espncdn.com/i/headshots/nba/players/full/4278355.png,81.0,220.0,1998-03-04,Brooklyn,NY,USA,Forward,F,1,11,Indiana Pacers,current,2020.0,1.0,8.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278541,Jaylen Nowell,Jaylen,Nowell,https://a.espncdn.com/i/headshots/nba/players/full/4278541.png,77.0,208.0,1999-07-09,Seattle,WA,USA,Guard,G,5,27,Washington Wizards,last-known,2019.0,2.0,43.0,2019.0,,False,inactive,espn-core-athlete,2026-09-21T01:15:56Z
4278562,Paul Reed,Paul,Reed,https://a.espncdn.com/i/headshots/nba/players/full/4278562.png,81.0,210.0,1999-06-14,Orlando,FL,USA,Forward,F,7,8,Detroit Pistons,current,2020.0,2.0,58.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278585,Collin Gillespie,Collin,Gillespie,https://a.espncdn.com/i/headshots/nba/players/full/4278585.png,73.0,195.0,1999-06-25,Huntingdon Valley,PA,USA,Guard,G,12,21,Phoenix Suns,current,,,,,3.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4278594,Naji Marshall,Naji,Marshall,https://a.espncdn.com/i/headshots/nba/players/full/4278594.png,78.0,220.0,1998-01-24,Atlantic City,NJ,USA,Forward,F,3,6,Dallas Mavericks,current,,,,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4279888,Ja Morant,Ja,Morant,https://a.espncdn.com/i/headshots/nba/players/full/4279888.png,74.0,174.0,1999-08-10,Dalzell,SC,USA,Guard,G,1,22,Portland Trail Blazers,current,2019.0,1.0,2.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4280151,Corey Kispert,Corey,Kispert,https://a.espncdn.com/i/headshots/nba/players/full/4280151.png,78.0,224.0,1999-03-03,Edmonds,WA,USA,Forward,F,24,1,Atlanta Hawks,current,2021.0,1.0,15.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4348700,Goga Bitadze,Goga,Bitadze,https://a.espncdn.com/i/headshots/nba/players/full/4348700.png,83.0,250.0,1999-07-20,Sagarejo,,Georgia,Center,C,35,19,Orlando Magic,current,2019.0,1.0,18.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4351851,Anfernee Simons,Anfernee,Simons,https://a.espncdn.com/i/headshots/nba/players/full/4351851.png,75.0,200.0,1999-06-08,Altamonte Springs,FL,USA,Guard,G,5,20,Philadelphia 76ers,current,2018.0,1.0,24.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4351852,Mitchell Robinson,Mitchell,Robinson,https://a.espncdn.com/i/headshots/nba/players/full/4351852.png,84.0,240.0,1998-04-01,Pensacola,FL,USA,Center,C,4,2,Boston Celtics,current,2018.0,2.0,36.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395625,RJ Barrett,RJ,Barrett,https://a.espncdn.com/i/headshots/nba/players/full/4395625.png,78.0,214.0,2000-06-14,Toronto,ON,Canada,Forward,F,9,28,Toronto Raptors,current,2019.0,1.0,3.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395626,Tre Jones,Tre,Jones,https://a.espncdn.com/i/headshots/nba/players/full/4395626.png,73.0,185.0,2000-01-08,Apple Valley,MN,USA,Guard,G,30,4,Chicago Bulls,current,2020.0,2.0,41.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395627,Cam Reddish,Cam,Reddish,https://a.espncdn.com/i/headshots/nba/players/full/4395627.png,79.0,217.0,1999-09-01,Norristown,PA,USA,Small Forward,SF,5,13,Los Angeles Lakers,last-known,2019.0,1.0,10.0,2019.0,5.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4395628,Zion Williamson,Zion,Williamson,https://a.espncdn.com/i/headshots/nba/players/full/4395628.png,78.0,284.0,2000-07-06,Salisbury,NC,USA,Forward,F,1,3,New Orleans Pelicans,current,2019.0,1.0,1.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395630,Devin Vassell,Devin,Vassell,https://a.espncdn.com/i/headshots/nba/players/full/4395630.png,77.0,200.0,2000-08-23,Suwanee,GA,USA,Guard,G,24,24,San Antonio Spurs,current,2020.0,1.0,11.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395651,Coby White,Coby,White,https://a.espncdn.com/i/headshots/nba/players/full/4395651.png,76.0,195.0,2000-02-16,Goldsboro,NC,USA,Guard,G,3,30,Charlotte Hornets,current,2019.0,1.0,7.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395702,Isaiah Joe,Isaiah,Joe,https://a.espncdn.com/i/headshots/nba/players/full/4395702.png,76.0,165.0,1999-07-02,Fort Smith,AR,USA,Guard,G,,8,Detroit Pistons,current,2020.0,2.0,49.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395712,Andrew Nembhard,Andrew,Nembhard,https://a.espncdn.com/i/headshots/nba/players/full/4395712.png,76.0,191.0,2000-01-16,Aurora,ON,Canada,Guard,G,2,11,Indiana Pacers,current,2022.0,2.0,31.0,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395723,Keldon Johnson,Keldon,Johnson,https://a.espncdn.com/i/headshots/nba/players/full/4395723.png,77.0,220.0,1999-10-11,South Hill,VA,USA,Forward,F,3,24,San Antonio Spurs,current,2019.0,1.0,29.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395724,Immanuel Quickley,Immanuel,Quickley,https://a.espncdn.com/i/headshots/nba/players/full/4395724.png,74.0,190.0,1999-06-17,Havre De Grace,MD,USA,Guard,G,5,28,Toronto Raptors,current,2020.0,1.0,25.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4395725,Tyler Herro,Tyler,Herro,https://a.espncdn.com/i/headshots/nba/players/full/4395725.png,77.0,205.0,2000-01-20,Milwaukee,WI,USA,Guard,G,14,15,Milwaukee Bucks,current,2019.0,1.0,13.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4396907,Darius Garland,Darius,Garland,https://a.espncdn.com/i/headshots/nba/players/full/4396907.png,73.0,192.0,2000-01-26,Gary,IN,USA,Guard,G,10,12,LA Clippers,current,2019.0,1.0,5.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4396909,Aaron Nesmith,Aaron,Nesmith,https://a.espncdn.com/i/headshots/nba/players/full/4396909.png,77.0,215.0,1999-10-16,Charleston,SC,USA,Guard,G,23,11,Indiana Pacers,current,2020.0,1.0,14.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4396971,Naz Reid,Naz,Reid,https://a.espncdn.com/i/headshots/nba/players/full/4396971.png,81.0,264.0,1999-08-26,Asbury Park,NJ,USA,Center,C,,30,Charlotte Hornets,current,,,,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4396991,Talen Horton-Tucker,Talen,Horton-Tucker,https://a.espncdn.com/i/headshots/nba/players/full/4396991.png,76.0,234.0,2000-11-25,Chicago,IL,USA,Small Forward,SF,22,4,Chicago Bulls,last-known,2019.0,2.0,46.0,2019.0,5.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4396993,Tyrese Haliburton,Tyrese,Haliburton,https://a.espncdn.com/i/headshots/nba/players/full/4396993.png,77.0,185.0,2000-02-29,Oshkosh,WI,USA,Guard,G,0,11,Indiana Pacers,current,2020.0,1.0,12.0,2020.0,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4397002,Ayo Dosunmu,Ayo,Dosunmu,https://a.espncdn.com/i/headshots/nba/players/full/4397002.png,76.0,200.0,2000-01-17,Chicago,IL,USA,Guard,G,13,16,Minnesota Timberwolves,current,2021.0,2.0,38.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4397014,Quentin Grimes,Quentin,Grimes,https://a.espncdn.com/i/headshots/nba/players/full/4397014.png,76.0,210.0,2000-05-08,The Woodlands,TX,USA,Guard,G,,13,Los Angeles Lakers,current,2021.0,1.0,25.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4397018,Ochai Agbaji,Ochai,Agbaji,https://a.espncdn.com/i/headshots/nba/players/full/4397018.png,77.0,215.0,2000-04-20,Kansas City,MO,USA,Guard,G,30,17,Brooklyn Nets,last-known,2022.0,1.0,14.0,,3.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4397020,Luguentz Dort,Luguentz,Dort,https://a.espncdn.com/i/headshots/nba/players/full/4397020.png,76.0,220.0,1999-04-19,Montreal,PQ,Canada,Guard,G,0,1,Atlanta Hawks,current,,,,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4397040,Brandon Williams,Brandon,Williams,https://a.espncdn.com/i/headshots/nba/players/full/4397040.png,73.0,190.0,1999-11-22,Los Angeles,CA,USA,Guard,G,10,6,Dallas Mavericks,last-known,,,,,4.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4397102,Bol Bol,Bol,Bol,https://a.espncdn.com/i/headshots/nba/players/full/4397102.png,87.0,220.0,1999-11-16,Khartoum,,Sudan,Center,C,11,21,Phoenix Suns,last-known,2019.0,2.0,44.0,2020.0,5.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4397136,Saddiq Bey,Saddiq,Bey,https://a.espncdn.com/i/headshots/nba/players/full/4397136.png,80.0,215.0,1999-04-09,Largo,MD,USA,Guard,G,41,3,New Orleans Pelicans,current,2020.0,1.0,19.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4397140,Kevin Porter Jr.,Kevin,Porter Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4397140.png,77.0,203.0,2000-05-04,Seattle,WA,USA,Guard,G,7,15,Milwaukee Bucks,current,2019.0,1.0,30.0,2019.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4397189,Jalen Smith,Jalen,Smith,https://a.espncdn.com/i/headshots/nba/players/full/4397189.png,80.0,215.0,2000-03-16,Baltimore,MD,USA,Forward,F,25,4,Chicago Bulls,current,2020.0,1.0,10.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4397227,Vince Williams Jr.,Vince,Williams Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4397227.png,76.0,205.0,2000-08-30,Toledo,OH,USA,Guard,G,0,26,Utah Jazz,last-known,2022.0,2.0,47.0,,3.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4397424,Neemias Queta,Neemias,Queta,https://a.espncdn.com/i/headshots/nba/players/full/4397424.png,84.0,248.0,1999-07-13,Barreiro,,Portugal,Center,C,88,2,Boston Celtics,current,2021.0,2.0,39.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4397688,Trey Murphy III,Trey,Murphy III,https://a.espncdn.com/i/headshots/nba/players/full/4397688.png,80.0,206.0,2000-06-18,Durham,NC,USA,Forward,F,25,3,New Orleans Pelicans,current,2021.0,1.0,17.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4397885,Dalano Banton,Dalano,Banton,https://a.espncdn.com/i/headshots/nba/players/full/4397885.png,80.0,203.0,1999-11-07,Toronto,ON,Canada,Forward,F,45,2,Boston Celtics,last-known,2021.0,2.0,46.0,,5.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4397886,Charles Bassey,Charles,Bassey,https://a.espncdn.com/i/headshots/nba/players/full/4397886.png,82.0,230.0,2000-10-28,Lagos,,Nigeria,Center,C,28,9,Golden State Warriors,current,2021.0,2.0,53.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431671,Jaden McDaniels,Jaden,McDaniels,https://a.espncdn.com/i/headshots/nba/players/full/4431671.png,81.0,185.0,2000-09-29,Seattle,WA,USA,Forward,F,3,16,Minnesota Timberwolves,current,2020.0,1.0,28.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431675,Trendon Watford,Trendon,Watford,https://a.espncdn.com/i/headshots/nba/players/full/4431675.png,80.0,237.0,2000-11-09,Birmingham,AL,USA,Forward,F,,3,New Orleans Pelicans,current,,,,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431678,Tyrese Maxey,Tyrese,Maxey,https://a.espncdn.com/i/headshots/nba/players/full/4431678.png,74.0,200.0,2000-11-04,Garland,TX,USA,Guard,G,0,20,Philadelphia 76ers,current,2020.0,1.0,21.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431679,Precious Achiuwa,Precious,Achiuwa,https://a.espncdn.com/i/headshots/nba/players/full/4431679.png,80.0,243.0,1999-09-19,Queens,NY,USA,Power Forward,PF,9,23,Sacramento Kings,current,2020.0,1.0,20.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431680,Onyeka Okongwu,Onyeka,Okongwu,https://a.espncdn.com/i/headshots/nba/players/full/4431680.png,82.0,240.0,2000-12-11,Chino,CA,USA,Forward,F,17,1,Atlanta Hawks,current,2020.0,1.0,6.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431684,Trayce Jackson-Davis,Trayce,Jackson-Davis,https://a.espncdn.com/i/headshots/nba/players/full/4431684.png,81.0,245.0,2000-02-22,Greenwood,IN,USA,Forward,F,32,28,Toronto Raptors,current,2023.0,2.0,57.0,,3.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431687,Patrick Williams,Patrick,Williams,https://a.espncdn.com/i/headshots/nba/players/full/4431687.png,78.0,215.0,2001-08-26,Charlotte,NC,USA,Forward,F,44,4,Chicago Bulls,current,2020.0,1.0,4.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431699,Kai Jones,Kai,Jones,https://a.espncdn.com/i/headshots/nba/players/full/4431699.png,83.0,221.0,2001-01-19,Nassau,,Bahamas,Power Forward,PF,23,6,Dallas Mavericks,last-known,2021.0,1.0,19.0,,3.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4431736,Toumani Camara,Toumani,Camara,https://a.espncdn.com/i/headshots/nba/players/full/4431736.png,79.0,230.0,2000-05-08,Brussels,,Belgium,Forward,F,33,22,Portland Trail Blazers,current,2023.0,2.0,52.0,,3.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431767,Christian Braun,Christian,Braun,https://a.espncdn.com/i/headshots/nba/players/full/4431767.png,78.0,220.0,2001-04-17,Burlington,KS,USA,Guard,G,0,7,Denver Nuggets,current,2022.0,1.0,21.0,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431785,Scotty Pippen Jr.,Scotty,Pippen Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4431785.png,74.0,170.0,2000-11-10,Los Angeles,CA,USA,Guard,G,1,29,Memphis Grizzlies,current,,,,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431823,Miles McBride,Miles,McBride,https://a.espncdn.com/i/headshots/nba/players/full/4431823.png,74.0,195.0,2000-09-08,Cincinnati,OH,USA,Guard,G,2,18,New York Knicks,current,2021.0,2.0,36.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4431828,KJ Martin,KJ,Martin,https://a.espncdn.com/i/headshots/nba/players/full/4431828.png,78.0,215.0,2001-01-06,West Hills,CA,USA,Forward,F,99,26,Utah Jazz,last-known,2020.0,2.0,52.0,2020.0,4.0,False,inactive,espn-core-athlete,2026-09-21T01:15:56Z
4432107,Marcus Sasser,Marcus,Sasser,https://a.espncdn.com/i/headshots/nba/players/full/4432107.png,73.0,195.0,2000-09-21,Dallas,TX,USA,Guard,G,25,6,Dallas Mavericks,current,2023.0,1.0,25.0,,3.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432158,Evan Mobley,Evan,Mobley,https://a.espncdn.com/i/headshots/nba/players/full/4432158.png,83.0,215.0,2001-06-18,Murrieta,CA,USA,Center,C,4,5,Cleveland Cavaliers,current,2021.0,1.0,3.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432162,Brandon Boston Jr.,Brandon,Boston Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4432162.png,78.0,188.0,2001-11-28,Norcross,GA,USA,Shooting Guard,SG,11,3,New Orleans Pelicans,last-known,2021.0,2.0,51.0,,3.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4432165,Jalen Suggs,Jalen,Suggs,https://a.espncdn.com/i/headshots/nba/players/full/4432165.png,77.0,205.0,2001-06-03,Saint Paul,MN,USA,Guard,G,4,19,Orlando Magic,current,2021.0,1.0,5.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432166,Cade Cunningham,Cade,Cunningham,https://a.espncdn.com/i/headshots/nba/players/full/4432166.png,78.0,220.0,2001-09-25,Arlington,TX,USA,Guard,G,2,8,Detroit Pistons,current,2021.0,1.0,1.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432171,Moses Moody,Moses,Moody,https://a.espncdn.com/i/headshots/nba/players/full/4432171.png,77.0,211.0,2002-05-31,Little Rock,AR,USA,Guard,G,4,9,Golden State Warriors,current,2021.0,1.0,14.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432174,Cam Thomas,Cam,Thomas,https://a.espncdn.com/i/headshots/nba/players/full/4432174.png,75.0,210.0,2001-10-13,Chesapeake,VA,USA,Guard,G,24,15,Milwaukee Bucks,last-known,2021.0,1.0,27.0,,4.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4432192,Keon Johnson,Keon,Johnson,https://a.espncdn.com/i/headshots/nba/players/full/4432192.png,77.0,185.0,2002-03-10,Shelbyville,TN,USA,Guard,G,45,17,Brooklyn Nets,last-known,2021.0,1.0,21.0,,3.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4432573,Paolo Banchero,Paolo,Banchero,https://a.espncdn.com/i/headshots/nba/players/full/4432573.png,82.0,250.0,2002-11-12,Seattle,WA,USA,Forward,F,5,19,Orlando Magic,current,2022.0,1.0,1.0,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432582,Max Christie,Max,Christie,https://a.espncdn.com/i/headshots/nba/players/full/4432582.png,77.0,190.0,2003-02-10,Arlington Heights,IL,USA,Guard,G,00,6,Dallas Mavericks,current,2022.0,2.0,35.0,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432639,Jabari Smith Jr.,Jabari,Smith Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4432639.png,83.0,220.0,2003-05-13,Fayetteville,GA,USA,Forward,F,10,10,Houston Rockets,current,2022.0,1.0,3.0,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432646,Kennedy Chandler,Kennedy,Chandler,https://a.espncdn.com/i/headshots/nba/players/full/4432646.png,71.0,170.0,2002-09-16,Memphis,TN,USA,Guard,G,0,26,Utah Jazz,last-known,2022.0,2.0,38.0,,1.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4432808,James Wiseman,James,Wiseman,https://a.espncdn.com/i/headshots/nba/players/full/4432808.png,83.0,240.0,2001-03-31,Nashville,TN,USA,Center,C,11,11,Indiana Pacers,last-known,2020.0,1.0,2.0,2020.0,5.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4432809,Cole Anthony,Cole,Anthony,https://a.espncdn.com/i/headshots/nba/players/full/4432809.png,74.0,185.0,2000-05-15,New York,NY,USA,Guard,G,50,21,Phoenix Suns,last-known,2020.0,1.0,15.0,2020.0,5.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4432810,Isaiah Stewart,Isaiah,Stewart,https://a.espncdn.com/i/headshots/nba/players/full/4432810.png,80.0,250.0,2001-05-22,Rochester,NY,USA,Forward,F,,29,Memphis Grizzlies,current,2020.0,1.0,16.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432811,Josh Green,Josh,Green,https://a.espncdn.com/i/headshots/nba/players/full/4432811.png,78.0,200.0,2000-11-16,Sydney,NSW,Australia,Guard,G,,26,Utah Jazz,current,2020.0,1.0,18.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432816,LaMelo Ball,LaMelo,Ball,https://a.espncdn.com/i/headshots/nba/players/full/4432816.png,79.0,180.0,2001-08-22,Chino Hills,CA,USA,Guard,G,,16,Minnesota Timberwolves,current,2020.0,1.0,3.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432819,Tre Mann,Tre,Mann,https://a.espncdn.com/i/headshots/nba/players/full/4432819.png,76.0,178.0,2001-02-03,Gainesville,FL,USA,Guard,G,,27,Washington Wizards,current,2021.0,1.0,18.0,,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432822,Isaac Okoro,Isaac,Okoro,https://a.espncdn.com/i/headshots/nba/players/full/4432822.png,76.0,225.0,2001-01-26,Powder Springs,GA,USA,Forward,F,35,4,Chicago Bulls,current,2020.0,1.0,5.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432848,Jaime Jaquez Jr.,Jaime,Jaquez Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4432848.png,78.0,230.0,2001-02-18,Camarillo,CA,USA,Forward,F,11,15,Milwaukee Bucks,current,2023.0,1.0,18.0,,3.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4432907,Justin Champagnie,Justin,Champagnie,https://a.espncdn.com/i/headshots/nba/players/full/4432907.png,78.0,206.0,2001-06-29,Brooklyn,NY,USA,Forward,F,9,27,Washington Wizards,current,,,,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4433083,Cam Spencer,Cam,Spencer,https://a.espncdn.com/i/headshots/nba/players/full/4433083.png,75.0,205.0,2000-04-06,Davidsonville,MD,USA,Guard,G,24,29,Memphis Grizzlies,current,2024.0,2.0,53.0,,2.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4433134,Scottie Barnes,Scottie,Barnes,https://a.espncdn.com/i/headshots/nba/players/full/4433134.png,80.0,237.0,2001-08-01,West Palm Beach,FL,USA,Forward,F,4,28,Toronto Raptors,current,2021.0,1.0,4.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4433136,Walker Kessler,Walker,Kessler,https://a.espncdn.com/i/headshots/nba/players/full/4433136.png,86.0,245.0,2001-07-26,Newnan,GA,USA,Center,C,,13,Los Angeles Lakers,current,2022.0,1.0,22.0,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4433192,Tari Eason,Tari,Eason,https://a.espncdn.com/i/headshots/nba/players/full/4433192.png,80.0,215.0,2001-05-10,Los Angeles,CA,USA,Forward,F,17,10,Houston Rockets,current,2022.0,1.0,17.0,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4433218,Jaden Ivey,Jaden,Ivey,https://a.espncdn.com/i/headshots/nba/players/full/4433218.png,75.0,195.0,2002-02-13,South Bend,IN,USA,Guard,G,31,4,Chicago Bulls,last-known,2022.0,1.0,5.0,,3.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4433247,Jonathan Kuminga,Jonathan,Kuminga,https://a.espncdn.com/i/headshots/nba/players/full/4433247.png,79.0,225.0,2002-10-06,Goma,,Democratic Republic of Congo,Forward,F,,16,Minnesota Timberwolves,current,2021.0,1.0,7.0,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4433249,Moussa Diabate,Moussa,Diabate,https://a.espncdn.com/i/headshots/nba/players/full/4433249.png,82.0,210.0,2002-01-21,Paris,,France,Forward,F,14,30,Charlotte Hornets,current,2022.0,2.0,43.0,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
